,ds,yhat,yhat_lower,yhat_upper
1851,2021-11-20 16:56:04,29463342.05163704,15542449.540245317,42338954.07922042
1852,2021-11-20 16:56:09,29460103.209720075,16635721.023956116,42545879.508532226
1853,2021-11-20 16:56:14,29456864.367803108,16057388.990944602,41624784.00785022
1854,2021-11-20 16:56:19,29453625.525886144,14637885.052650511,42612067.60680728
1855,2021-11-20 16:56:24,29450386.683969177,16096485.374792647,43847095.00549196
1856,2021-11-20 16:56:29,29447147.842052218,16701462.419581154,43878196.30695432
1857,2021-11-20 16:56:34,29443909.000135254,16527921.026474303,44470501.97438525
1858,2021-11-20 16:56:39,29440670.158218287,15103455.123734249,43622871.3470933
1859,2021-11-20 16:56:44,29437431.316301323,15513882.98594564,43613570.95620739
1860,2021-11-20 16:56:49,29434192.474384356,15112222.507414427,42656565.921533585
1861,2021-11-20 16:56:54,29430953.632467393,16093176.743827034,42837123.84661942
1862,2021-11-20 16:56:59,29427714.790550426,16389222.866780758,42770120.60441999
1863,2021-11-20 16:57:04,29424475.948633462,16409791.958306957,42512863.965693705
1864,2021-11-20 16:57:09,29421237.106716495,15506164.57254516,43306351.46715636
1865,2021-11-20 16:57:14,29417998.26479953,16181629.356295077,42856157.979816236
1866,2021-11-20 16:57:19,29414759.422882568,16061017.619246375,42979117.176423036
1867,2021-11-20 16:57:24,29411520.5809656,15397455.031856153,42803118.715280466
1868,2021-11-20 16:57:29,29408281.739048637,17161256.091992777,42663348.177807376
1869,2021-11-20 16:57:34,29405042.89713167,15516129.323912207,42981086.992479846
1870,2021-11-20 16:57:39,29401804.055214707,16826148.535568587,44402846.963397644
1871,2021-11-20 16:57:44,29398565.213297747,16336884.157170184,42679056.077717096
1872,2021-11-20 16:57:49,29395326.37138078,15681168.362525113,42468159.5764938
1873,2021-11-20 16:57:54,29392087.529463816,16547822.518498426,42703387.820050165
1874,2021-11-20 16:57:59,29388848.68754685,14994012.516363185,44499118.66509602
1875,2021-11-20 16:58:04,29385609.845629886,15727655.396095982,43786635.90419475
1876,2021-11-20 16:58:09,29382371.00371292,15972652.318771964,43175611.06399388
1877,2021-11-20 16:58:14,29379132.161795955,17626374.125239175,42328099.69155541
1878,2021-11-20 16:58:19,29375893.319878988,14259807.86469558,44118685.489753984
1879,2021-11-20 16:58:24,29372654.477962025,15891894.471433828,43591154.00482169
1880,2021-11-20 16:58:29,29369415.63604506,15721178.04833172,42438642.62867203
1881,2021-11-20 16:58:34,29366176.794128094,15665210.90506586,43443178.22976521
1882,2021-11-20 16:58:39,29362937.952211127,15568426.619016973,42882238.79063901
1883,2021-11-20 16:58:44,29359699.110294163,15782877.680024143,44072137.52821537
1884,2021-11-20 16:58:49,29356460.2683772,15364988.981015805,42725389.76589668
1885,2021-11-20 16:58:54,29353221.426460233,16231392.600362198,42836227.844613895
1886,2021-11-20 16:58:59,29349982.584543273,14610663.17592219,44254385.332638115
1887,2021-11-20 16:59:04,29346743.742626306,15106988.567255234,43194955.544763416
1888,2021-11-20 16:59:09,29343504.900709342,16426456.286639921,42411382.87536007
1889,2021-11-20 16:59:14,29340266.05879238,16698009.797013488,43210068.05824333
1890,2021-11-20 16:59:19,29337027.21687541,15441763.908295572,43174666.21109499
1891,2021-11-20 16:59:24,29333788.374958444,14334421.076584375,42641203.30753238
1892,2021-11-20 16:59:29,29330549.53304148,16654992.150392793,42207888.569994465
1893,2021-11-20 16:59:34,29327310.691124517,16552410.247711988,42538617.46177767
1894,2021-11-20 16:59:39,29324071.84920755,16585209.493640335,43484248.786894694
1895,2021-11-20 16:59:44,29320833.007290587,16954909.399395123,42762472.04594525
1896,2021-11-20 16:59:49,29317594.16537362,15655868.139877735,43041773.51880248
1897,2021-11-20 16:59:54,29314355.323456656,16009259.289563918,42969183.92501961
1898,2021-11-20 16:59:59,29311116.481539693,16017761.053145498,42869833.71615551
1899,2021-11-20 17:00:04,29307877.639622726,16140423.6547445,41871555.97007422
1900,2021-11-20 17:00:09,29304638.797705762,15632111.304088518,42302536.38211723
1901,2021-11-20 17:00:14,29301399.9557888,13838213.287747592,42032229.78281948
1902,2021-11-20 17:00:19,29298161.113871835,16442664.927888753,43424738.01632939
1903,2021-11-20 17:00:24,29294922.27195487,15027906.727934454,43014502.707344554
1904,2021-11-20 17:00:29,29291683.430037905,15213949.178112974,43368775.06208893
1905,2021-11-20 17:00:34,29288444.588120937,14981038.741696002,42160307.90055666
1906,2021-11-20 17:00:39,29285205.746203974,14808924.145907126,42432231.66880944
1907,2021-11-20 17:00:44,29281966.90428701,14829561.54539901,42328844.187823616
1908,2021-11-20 17:00:49,29278728.062370043,15929971.948574122,43225954.62726414
1909,2021-11-20 17:00:54,29275489.22045308,15321560.707294986,42856872.7555995
1910,2021-11-20 17:00:59,29272250.378536113,15741715.335121006,44138026.66965196
1911,2021-11-20 17:01:04,29269011.53661915,15247229.746076358,41366435.15705098
1912,2021-11-20 17:01:09,29265772.694702186,16183057.320788331,43121826.9528284
1913,2021-11-20 17:01:14,29262533.85278522,15403796.880169578,43525512.63086623
1914,2021-11-20 17:01:19,29259295.010868255,16114896.741436634,42254960.10014717
1915,2021-11-20 17:01:24,29256056.168951288,16686459.447906945,45268282.838511445
1916,2021-11-20 17:01:29,29252817.327034328,15575834.547493834,43855611.056959376
1917,2021-11-20 17:01:34,29249578.485117365,16447241.514370393,42916757.426194645
1918,2021-11-20 17:01:39,29246339.643200397,15174204.214799318,42668475.91602471
1919,2021-11-20 17:01:44,29243100.80128343,14312126.502417624,43308892.08055108
1920,2021-11-20 17:01:49,29239861.959366467,14806560.940489423,42110332.85547642
1921,2021-11-20 17:01:54,29236623.117449503,15377847.668741195,43622787.43992059
1922,2021-11-20 17:01:59,29233384.275532536,16255591.08791179,42000792.88670554
1923,2021-11-20 17:02:04,29230145.433615573,14790894.791674498,43726666.1169983
1924,2021-11-20 17:02:09,29226906.591698606,15531856.172623606,43879488.25031949
1925,2021-11-20 17:02:14,29223667.749781642,16094612.453906056,42336229.52526037
1926,2021-11-20 17:02:19,29220428.907864675,14928007.626581566,41961940.57331015
1927,2021-11-20 17:02:24,29217190.06594771,15863298.84320372,43885294.81231626
1928,2021-11-20 17:02:29,29213951.224030744,15455701.884722898,43147737.207800135
1929,2021-11-20 17:02:34,29210712.38211378,16252795.502248548,43463006.14624123
1930,2021-11-20 17:02:39,29207473.540196817,15579803.053068792,43520265.639051214
1931,2021-11-20 17:02:44,29204234.698279854,16381557.35657038,43625808.9097142
1932,2021-11-20 17:02:49,29200995.85636289,16480506.98006792,42738482.399551354
1933,2021-11-20 17:02:54,29197757.014445923,15885065.87049138,42470363.87117192
1934,2021-11-20 17:02:59,29194518.17252896,16550873.176996157,43302363.787526146
1935,2021-11-20 17:03:04,29191279.330611993,15673389.965101441,44154043.6678929
1936,2021-11-20 17:03:09,29188040.48869503,16050030.785612898,43177893.70926141
1937,2021-11-20 17:03:14,29184801.646778062,15843394.87085284,41957097.38312339
1938,2021-11-20 17:03:19,29181562.8048611,15800953.711510194,42282973.65956683
1939,2021-11-20 17:03:24,29178323.962944135,16074091.00502676,43029113.425918095
1940,2021-11-20 17:03:29,29175085.121027168,15554607.576864358,42295506.30743191
1941,2021-11-20 17:03:34,29171846.279110204,16108001.980488341,44484398.72191942
1942,2021-11-20 17:03:39,29168607.437193237,16586802.655748896,43938214.1996597
1943,2021-11-20 17:03:44,29165368.595276274,15784675.288839959,42778202.24046385
1944,2021-11-20 17:03:49,29162129.75335931,14330084.627772404,42894268.042941436
1945,2021-11-20 17:03:54,29158890.911442343,15218982.709949972,43541782.24582733
1946,2021-11-20 17:03:59,29155652.069525383,14622300.289725978,43296733.34214485
1947,2021-11-20 17:04:04,29152413.227608416,16154260.488570815,43391335.165679246
1948,2021-11-20 17:04:09,29149174.385691453,15775573.465121774,43901471.81115665
1949,2021-11-20 17:04:14,29145935.543774486,16027550.078208057,44451553.63773198
1950,2021-11-20 17:04:19,29142696.701857522,16327036.220598374,43102660.597672895
1951,2021-11-20 17:04:24,29139457.859940555,15560285.02565396,41958477.39418779
1952,2021-11-20 17:04:29,29136219.01802359,15426884.315649742,43706127.594206035
1953,2021-11-20 17:04:34,29132980.176106628,17106583.967666954,42569245.609974
1954,2021-11-20 17:04:39,29129741.33418966,15630468.879376,42392509.14873025
1955,2021-11-20 17:04:44,29126502.492272697,16439253.87880116,42147793.88523299
1956,2021-11-20 17:04:49,29123263.65035573,14956693.303938325,42777490.71817292
1957,2021-11-20 17:04:54,29120024.808438767,16287747.072991794,42410961.44267639
1958,2021-11-20 17:04:59,29116785.966521803,14110819.236784006,43919603.57977843
1959,2021-11-20 17:05:04,29113547.124604836,14502342.501017423,43747158.38575076
1960,2021-11-20 17:05:09,29110308.28268787,14985199.429864537,42724154.46867332
1961,2021-11-20 17:05:14,29107069.44077091,15123263.615992181,41663256.49150654
1962,2021-11-20 17:05:19,29103830.598853946,16630376.188734394,42168759.36513755
1963,2021-11-20 17:05:24,29100591.75693698,14657864.00624329,42992330.33468066
1964,2021-11-20 17:05:29,29097352.915020015,15076634.46682086,43349353.75522026
1965,2021-11-20 17:05:34,29094114.073103048,15526775.777741145,42810775.79362069
1966,2021-11-20 17:05:39,29090875.231186084,15697708.378289146,40839556.6967039
1967,2021-11-20 17:05:44,29087636.38926912,14601391.073748896,45634351.55720344
1968,2021-11-20 17:05:49,29084397.547352154,15524106.663110493,43181627.42597125
1969,2021-11-20 17:05:54,29081158.705435187,16838830.416050944,43868993.67758984
1970,2021-11-20 17:05:59,29077919.863518223,16975372.540975865,45165781.63140238
1971,2021-11-20 17:06:04,29074681.02160126,15317020.501131432,44380683.74148211
1972,2021-11-20 17:06:09,29071442.179684293,14622433.690627158,42689557.82948252
1973,2021-11-20 17:06:14,29068203.33776733,16358998.417365754,41293670.185732156
1974,2021-11-20 17:06:19,29064964.495850362,14908803.409991674,44470969.9492191
1975,2021-11-20 17:06:24,29061725.653933402,13771253.104601715,42818793.445530005
1976,2021-11-20 17:06:29,29058486.81201644,14332393.370635359,42242104.9677494
1977,2021-11-20 17:06:34,29055247.97009947,15173261.775113,43007020.52384005
1978,2021-11-20 17:06:39,29052009.128182504,15986866.531152181,42056191.334761456
1979,2021-11-20 17:06:44,29048770.28626554,15768702.93271081,43101970.25527343
1980,2021-11-20 17:06:49,29045531.444348577,15924559.081598844,43128544.29875817
1981,2021-11-20 17:06:54,29042292.60243161,14694317.744912932,44195492.97472983
1982,2021-11-20 17:06:59,29039053.760514647,14559943.807338756,41361252.91074781
1983,2021-11-20 17:07:04,29035814.91859768,15234863.6298382,43073452.968850166
1984,2021-11-20 17:07:09,29032576.076680716,15457239.647412933,42324612.938854076
1985,2021-11-20 17:07:14,29029337.234763753,14760460.317128472,42660711.49453302
1986,2021-11-20 17:07:19,29026098.392846785,15457328.988737743,43742477.04157889
1987,2021-11-20 17:07:24,29022859.550929822,15430104.089507695,42464320.09016428
1988,2021-11-20 17:07:29,29019620.709012855,15376688.413173022,42767304.56936612
1989,2021-11-20 17:07:34,29016381.86709589,15670372.78119535,42235665.21930224
1990,2021-11-20 17:07:39,29013143.02517893,14462720.547288151,43185372.55695954
1991,2021-11-20 17:07:44,29009904.183261964,14709039.721703256,42611535.58258755
1992,2021-11-20 17:07:49,29006665.341344997,15377960.906531697,44621325.724801965
1993,2021-11-20 17:07:54,29003426.499428034,14903367.935931584,42867617.13413369
1994,2021-11-20 17:07:59,29000187.65751107,17526488.911417443,41336414.40130982
1995,2021-11-20 17:08:04,28996948.815594103,14595751.804499822,42664837.97382087
1996,2021-11-20 17:08:09,28993709.97367714,14593162.839408567,42574197.11319504
1997,2021-11-20 17:08:14,28990471.131760173,14694407.662489155,43914248.60307511
1998,2021-11-20 17:08:19,28987232.28984321,15981145.88681148,42246793.19863951
1999,2021-11-20 17:08:24,28983993.447926246,15902285.387355832,42145968.27545175
2000,2021-11-20 17:08:29,28980754.60600928,14579882.830912784,42637218.878731094
2001,2021-11-20 17:08:34,28977515.76409231,15475115.152746467,43695909.837837406
2002,2021-11-20 17:08:39,28974276.922175348,16009063.487546323,41988941.44686205
2003,2021-11-20 17:08:44,28971038.080258384,15636330.83950695,42543567.551147036
2004,2021-11-20 17:08:49,28967799.238341417,14561401.709840296,42439795.49076772
2005,2021-11-20 17:08:54,28964560.396424457,15847743.37369192,41787812.2328319
2006,2021-11-20 17:08:59,28961321.55450749,15203641.821208524,42779497.46313742
2007,2021-11-20 17:09:04,28958082.712590527,14461117.684495604,43031434.06871669
2008,2021-11-20 17:09:09,28954843.870673563,15386193.652914561,42086034.525271244
2009,2021-11-20 17:09:14,28951605.028756596,15458953.870906947,41974809.15928835
2010,2021-11-20 17:09:19,28948366.18683963,15076639.044962721,42182877.58298839
2011,2021-11-20 17:09:24,28945127.344922666,14484598.586115465,42768441.728578314
2012,2021-11-20 17:09:29,28941888.503005702,14622753.022700137,41852224.92075497
2013,2021-11-20 17:09:34,28938649.661088735,15247694.955803473,43586863.016019545
2014,2021-11-20 17:09:39,28935410.81917177,14566985.114027677,42971031.43275866
2015,2021-11-20 17:09:44,28932171.977254804,15800658.667818267,42669409.65739447
2016,2021-11-20 17:09:49,28928933.13533784,14228807.620368674,41867587.926151216
2017,2021-11-20 17:09:54,28925694.293420877,15473882.691937502,40791480.871435836
2018,2021-11-20 17:09:59,28922455.45150391,16275941.69762085,42678227.67334275
2019,2021-11-20 17:10:04,28919216.609586947,15760907.212717043,41807965.06528462
2020,2021-11-20 17:10:09,28915977.767669983,15321719.775118439,43190368.13327308
2021,2021-11-20 17:10:14,28912738.92575302,15399990.110281207,41696311.323629245
2022,2021-11-20 17:10:19,28909500.083836053,16466085.660648286,42728302.36474994
2023,2021-11-20 17:10:24,28906261.24191909,15010277.166951632,42322668.76672875
2024,2021-11-20 17:10:29,28903022.400002122,15270375.400220664,41371889.74368808
2025,2021-11-20 17:10:34,28899783.55808516,15058226.05216564,42697145.05739349
2026,2021-11-20 17:10:39,28896544.716168195,16438324.314822756,42399123.641615875
2027,2021-11-20 17:10:44,28893305.874251228,15131004.777251352,42181803.8826981
2028,2021-11-20 17:10:49,28890067.032334264,15348222.913564717,44574902.434825934
2029,2021-11-20 17:10:54,28886828.190417297,14746921.599096807,42786171.456276305
2030,2021-11-20 17:10:59,28883589.348500334,14919928.697687346,42313540.865619734
2031,2021-11-20 17:11:04,28880350.50658337,15229300.601581175,43896909.57673164
2032,2021-11-20 17:11:09,28877111.664666403,15464272.55374075,42741070.79589803
2033,2021-11-20 17:11:14,28873872.82274944,14889960.558953874,43484769.77174179
2034,2021-11-20 17:11:19,28870633.980832472,16210886.171048354,42722410.55154249
2035,2021-11-20 17:11:24,28867395.138915513,15160865.089683212,42161284.83375493
2036,2021-11-20 17:11:29,28864156.296998546,14365638.12994624,42096058.7758683
2037,2021-11-20 17:11:34,28860917.455081582,17167669.287703857,41409953.396192074
2038,2021-11-20 17:11:39,28857678.613164615,15646100.813955544,43085864.30838037
2039,2021-11-20 17:11:44,28854439.77124765,14647163.15503657,41835546.9606471
2040,2021-11-20 17:11:49,28851200.929330688,13650226.343065614,42386453.096415184
2041,2021-11-20 17:11:54,28847962.08741372,16169940.249216555,41073738.269486964
2042,2021-11-20 17:11:59,28844723.245496754,14889242.067898432,42783755.38561661
2043,2021-11-20 17:12:04,28841484.40357979,15832380.48934091,42151448.30812973
2044,2021-11-20 17:12:09,28838245.561662827,15986022.538971914,42386842.31794232
2045,2021-11-20 17:12:14,28835006.71974586,16367314.43328028,42917279.830754235
2046,2021-11-20 17:12:19,28831767.877828896,15706267.152564185,42641905.80139967
2047,2021-11-20 17:12:24,28828529.03591193,13657116.421787508,44866999.716577694
2048,2021-11-20 17:12:29,28825290.193994965,14198383.281727167,41895047.42677961
2049,2021-11-20 17:12:34,28822051.352078002,14304629.125861544,41991408.43267537
2050,2021-11-20 17:12:39,28818812.51016104,15119833.892036203,44127464.850210756
2051,2021-11-20 17:12:44,28815573.668244075,15751938.600820221,42450954.80402394
2052,2021-11-20 17:12:49,28812334.826327108,14354777.681109697,43558141.99873163
2053,2021-11-20 17:12:54,28809095.984410144,14174060.822682045,41417646.095982626
2054,2021-11-20 17:12:59,28805857.142493177,15549515.65091559,42673703.45676204
2055,2021-11-20 17:13:04,28802618.300576214,15477665.590516666,41979078.88267966
2056,2021-11-20 17:13:09,28799379.458659247,14294186.72693414,44571672.100128405
2057,2021-11-20 17:13:14,28796140.616742283,15140181.646874102,41270771.52398709
2058,2021-11-20 17:13:19,28792901.77482532,15105087.69680784,41998969.63639826
2059,2021-11-20 17:13:24,28789662.932908352,15976020.99507576,43582958.75224773
2060,2021-11-20 17:13:29,28786424.09099139,14293201.720125802,42904601.74718953
2061,2021-11-20 17:13:34,28783185.24907442,14879477.068989148,41283791.15381284
2062,2021-11-20 17:13:39,28779946.40715746,14892815.565381097,42328121.183673866
2063,2021-11-20 17:13:44,28776707.565240495,14853328.070775663,41914480.529932305
2064,2021-11-20 17:13:49,28773468.723323528,14705139.865259927,40976044.40128562
2065,2021-11-20 17:13:54,28770229.881406564,14769506.626692852,42151253.99150456
2066,2021-11-20 17:13:59,28766991.0394896,14685398.01252567,41631835.35765293
2067,2021-11-20 17:14:04,28763752.197572637,16041667.847292667,43378718.214060605
2068,2021-11-20 17:14:09,28760513.35565567,14459324.061265802,42326267.71116769
2069,2021-11-20 17:14:14,28757274.513738707,15167788.52988419,44276339.8417394
2070,2021-11-20 17:14:19,28754035.67182174,13967166.98827822,43547066.46848799
2071,2021-11-20 17:14:24,28750796.829904776,13972049.912273334,42102622.012824535
2072,2021-11-20 17:14:29,28747557.987987813,14636327.475379318,43403630.715278834
2073,2021-11-20 17:14:34,28744319.146070845,14390714.882958284,42340690.84730326
2074,2021-11-20 17:14:39,28741080.304153882,14639293.432479125,42451954.57209957
2075,2021-11-20 17:14:44,28737841.462236915,14963793.823884236,41656112.89585138
2076,2021-11-20 17:14:49,28734602.62031995,16616351.555202484,42201852.28000216
2077,2021-11-20 17:14:54,28731363.778402988,15566220.504119534,43064556.092136204
2078,2021-11-20 17:14:59,28728124.93648602,13957587.784223497,44161534.95521273
2079,2021-11-20 17:15:04,28724886.094569057,14238594.969736027,42905384.5123073
2080,2021-11-20 17:15:09,28721647.252652094,15176908.414686903,41967681.597001106
2081,2021-11-20 17:15:14,28718408.41073513,15077914.1649285,41208268.70718745
2082,2021-11-20 17:15:19,28715169.568818163,15217865.206319008,42230136.1453385
2083,2021-11-20 17:15:24,28711930.726901196,16224510.459154546,42245988.200215794
2084,2021-11-20 17:15:29,28708691.884984232,15288040.027829321,42810803.344005235
2085,2021-11-20 17:15:34,28705453.04306727,14922503.790608188,42555213.512782566
2086,2021-11-20 17:15:39,28702214.2011503,15012708.30041553,43005519.721293986
2087,2021-11-20 17:15:44,28698975.35923334,15214148.259532217,42519125.555731915
2088,2021-11-20 17:15:49,28695736.51731637,13692474.896432046,42587063.95385291
2089,2021-11-20 17:15:54,28692497.675399408,16045017.790135082,41224839.269901514
2090,2021-11-20 17:15:59,28689258.833482444,15747882.831965197,43637335.5536174
2091,2021-11-20 17:16:04,28686019.991565477,12921402.549452445,41543630.089767344
2092,2021-11-20 17:16:09,28682781.149648514,15590562.490483463,42499579.39303896
2093,2021-11-20 17:16:14,28679542.307731546,14205842.651717704,41250156.55452393
2094,2021-11-20 17:16:19,28676303.465814587,14758148.454473794,42134758.45794473
2095,2021-11-20 17:16:24,28673064.623897623,13432660.419312162,41123219.2770348
2096,2021-11-20 17:16:29,28669825.781980656,15160581.081579417,43163796.21486792
2097,2021-11-20 17:16:34,28666586.94006369,13335797.516281689,41048693.61733247
2098,2021-11-20 17:16:39,28663348.098146725,13570061.777925404,42071240.98608669
2099,2021-11-20 17:16:44,28660109.256229762,15337610.386916673,41446998.11889253
2100,2021-11-20 17:16:49,28656870.414312795,14871887.653595954,41104647.956554815
2101,2021-11-20 17:16:54,28653631.57239583,14983025.048469732,41947334.22474989
2102,2021-11-20 17:16:59,28650392.730478864,13885473.8597945,42704439.145391844
2103,2021-11-20 17:17:04,28647153.8885619,14971686.383805761,42435226.221042715
2104,2021-11-20 17:17:09,28643915.046644937,15355023.756579772,43346807.39717826
2105,2021-11-20 17:17:14,28640676.20472797,16820484.095719445,43243611.60480867
2106,2021-11-20 17:17:19,28637437.362811007,15082841.024037948,43055502.0793964
2107,2021-11-20 17:17:24,28634198.52089404,14684155.187100288,42767104.5337317
2108,2021-11-20 17:17:29,28630959.678977076,14279106.840561494,43285694.79807238
2109,2021-11-20 17:17:34,28627720.837060113,15881264.502766363,43034333.60878077
2110,2021-11-20 17:17:39,28624481.99514315,14226224.986843532,44387414.43462574
2111,2021-11-20 17:17:44,28621243.153226182,14025477.69539672,43728687.66006988
2112,2021-11-20 17:17:49,28618004.31130922,14819665.7018929,42252334.635985024
2113,2021-11-20 17:17:54,28614765.469392255,14884960.030001717,42861883.88413695
2114,2021-11-20 17:17:59,28611526.627475288,16104134.551095687,42300113.35630413
2115,2021-11-20 17:18:04,28608287.785558324,15467115.195311563,42489236.06021118
2116,2021-11-20 17:18:09,28605048.943641357,14955744.300658667,42062787.150204726
2117,2021-11-20 17:18:14,28601810.101724394,14090211.361468825,42105901.854965664
2118,2021-11-20 17:18:19,28598571.25980743,15364645.4308001,42327143.678093456
2119,2021-11-20 17:18:24,28595332.417890463,14553125.382212562,42022007.16737024
2120,2021-11-20 17:18:29,28592093.575973496,15527735.690418374,42293433.81894611
2121,2021-11-20 17:18:34,28588854.734056532,15007066.686081087,41984760.51131394
2122,2021-11-20 17:18:39,28585615.89213957,14153942.250460485,41581957.87550058
2123,2021-11-20 17:18:44,28582377.0502226,14106342.093950601,42775059.93834839
2124,2021-11-20 17:18:49,28579138.208305642,15587651.562008379,42998446.93719904
2125,2021-11-20 17:18:54,28575899.366388675,13572114.77890215,42340809.9133702
2126,2021-11-20 17:18:59,28572660.52447171,15232204.207212618,41776785.825036645
2127,2021-11-20 17:19:04,28569421.682554744,14110636.789937725,41533543.77405074
2128,2021-11-20 17:19:09,28566182.84063778,13685888.774918223,42614735.109707296
2129,2021-11-20 17:19:14,28562943.998720814,15079494.385960374,42561275.06427561
2130,2021-11-20 17:19:19,28559705.15680385,16320889.981382975,42123775.00084336
2131,2021-11-20 17:19:24,28556466.314886887,14953716.303299952,42875131.42400608
2132,2021-11-20 17:19:29,28553227.47296992,14752106.898774335,42056951.16119769
2133,2021-11-20 17:19:34,28549988.631052956,15555192.990860747,42868350.23491843
2134,2021-11-20 17:19:39,28546749.78913599,15548934.989055146,41776516.868745625
2135,2021-11-20 17:19:44,28543510.947219025,16261460.297455851,42338148.12650913
2136,2021-11-20 17:19:49,28540272.105302062,15265119.067518378,41346501.025099576
2137,2021-11-20 17:19:54,28537033.263385095,15133118.590610445,42008900.33271515
2138,2021-11-20 17:19:59,28533794.42146813,15160741.163228216,43703486.51035468
2139,2021-11-20 17:20:04,28530555.579551168,13475354.913116574,42015313.864668116
2140,2021-11-20 17:20:09,28527316.737634204,15705449.58292603,42010069.03458488
2141,2021-11-20 17:20:14,28524077.895717237,13976032.496997023,43264291.51154027
2142,2021-11-20 17:20:19,28520839.053800274,15251448.62410376,42284586.66486508
2143,2021-11-20 17:20:24,28517600.211883307,15514215.178655235,43327149.43413971
2144,2021-11-20 17:20:29,28514361.369966343,13952428.75629608,41633821.95109522
2145,2021-11-20 17:20:34,28511122.52804938,16101726.792991878,43598621.43239531
2146,2021-11-20 17:20:39,28507883.686132412,12554091.251792172,42055561.06391353
2147,2021-11-20 17:20:44,28504644.84421545,14223152.944537906,41552890.07635969
2148,2021-11-20 17:20:49,28501406.00229848,15787774.320149131,43063568.1626418
2149,2021-11-20 17:20:54,28498167.16038152,15265220.035393303,41548074.19362721
2150,2021-11-20 17:20:59,28494928.318464555,15457559.531959949,41664284.65617705
2151,2021-11-20 17:21:04,28491689.476547588,14692210.394970132,42050980.81619123
2152,2021-11-20 17:21:09,28488450.63463062,13366768.744931864,41587194.41618344
2153,2021-11-20 17:21:14,28485211.792713657,15817507.813994888,43636661.30278807
2154,2021-11-20 17:21:19,28481972.950796697,14430511.341950737,44066851.28017306
2155,2021-11-20 17:21:24,28478734.10887973,15127059.416324278,41929357.762141824
2156,2021-11-20 17:21:29,28475495.266962767,14828433.795864474,41172328.64167188
2157,2021-11-20 17:21:34,28472256.4250458,14071097.425191041,42002042.1941485
2158,2021-11-20 17:21:39,28469017.583128836,14594817.29621183,42069727.58042506
2159,2021-11-20 17:21:44,28465778.741211873,15458490.683256194,42865058.23940333
2160,2021-11-20 17:21:49,28462539.899294905,15456299.976093104,42903247.573726736
2161,2021-11-20 17:21:54,28459301.057377942,15523196.532669256,41507623.4832107
2162,2021-11-20 17:21:59,28456062.215460975,12137738.098673375,42618924.11594522
2163,2021-11-20 17:22:04,28452823.37354401,15332344.114248276,43635999.549889125
2164,2021-11-20 17:22:09,28449584.531627048,15897386.242625235,42986261.43355369
2165,2021-11-20 17:22:14,28446345.68971008,15087952.586146127,42411392.29962422
2166,2021-11-20 17:22:19,28443106.847793113,14774111.937600952,41561058.34814252
2167,2021-11-20 17:22:24,28439868.00587615,14829826.221827028,42819419.22409727
2168,2021-11-20 17:22:29,28436629.163959187,14729056.99981948,42923931.5018965
2169,2021-11-20 17:22:34,28433390.322042223,14208376.555820247,43037571.34991927
2170,2021-11-20 17:22:39,28430151.48012526,14327015.318960406,42206553.7038095
2171,2021-11-20 17:22:44,28426912.638208292,13897119.622192536,41463571.718109444
2172,2021-11-20 17:22:49,28423673.79629133,13900187.311372029,42484745.9719913
2173,2021-11-20 17:22:54,28420434.954374366,15389303.804823063,41613634.98379431
2174,2021-11-20 17:22:59,28417196.1124574,14662313.57767985,41458717.04236556
2175,2021-11-20 17:23:04,28413957.27054043,13615889.74168903,42130834.88215345
2176,2021-11-20 17:23:09,28410718.428623468,15561678.452589074,42794471.34350399
2177,2021-11-20 17:23:14,28407479.586706504,15239330.860008122,43228756.1309796
2178,2021-11-20 17:23:19,28404240.744789537,14419517.463651933,41083183.253311425
2179,2021-11-20 17:23:24,28401001.902872574,13806531.47267785,41965156.84249078
2180,2021-11-20 17:23:29,28397763.060955606,15299515.312190836,42048282.59893324
2181,2021-11-20 17:23:34,28394524.219038643,14095633.14207609,42753560.57409106
2182,2021-11-20 17:23:39,28391285.37712168,13566618.325884141,43383487.16411544
2183,2021-11-20 17:23:44,28388046.535204712,13831154.33095942,41970689.66917678
2184,2021-11-20 17:23:49,28384807.69328775,15243320.988979464,42547492.01155655
2185,2021-11-20 17:23:54,28381568.851370785,15159482.058491206,42881460.58771196
2186,2021-11-20 17:23:59,28378330.009453822,14526189.654419344,41511263.402526736
2187,2021-11-20 17:24:04,28375091.167536855,14748571.784130901,42473727.08844672
2188,2021-11-20 17:24:09,28371852.325619888,14207688.820636021,41793720.33910551
2189,2021-11-20 17:24:14,28368613.483702924,14223886.919127226,41343910.97375213
2190,2021-11-20 17:24:19,28365374.64178596,14945377.242916606,42193245.7442431
2191,2021-11-20 17:24:24,28362135.799868993,14516495.760922857,41357047.10155257
2192,2021-11-20 17:24:29,28358896.95795203,12825558.21538682,41226253.005064406
2193,2021-11-20 17:24:34,28355658.116035067,12995490.751911229,41808201.88881685
2194,2021-11-20 17:24:39,28352419.2741181,13974915.056530746,41323110.24770998
2195,2021-11-20 17:24:44,28349180.432201136,14141889.119017744,40985981.20846021
2196,2021-11-20 17:24:49,28345941.59028417,15050944.18076189,41813131.67507265
2197,2021-11-20 17:24:54,28342702.748367205,13266195.96369447,41861326.68817826
2198,2021-11-20 17:24:59,28339463.90645024,14586356.086794676,42940662.91568239
2199,2021-11-20 17:25:04,28336225.06453328,14840497.89929587,41817437.276710145
